taxon,dlc_id,hybrid,sex,name,current_resident,stud_book,dob,birth_month,estimated_dob,birth_type,birth_institution,litter_size,expected_gestation,estimated_concep,concep_month,dam_id,dam_name,dam_taxon,dam_dob,dam_age_at_concep_y,sire_id,sire_name,sire_taxon,sire_dob,sire_age_at_concep_y,dod,age_at_death_y,age_of_living_y,age_last_verified_y,age_max_live_or_dead_y,n_known_offspring,dob_estimated,weight_g,weight_date,month_of_weight,age_at_wt_d,age_at_wt_wk,age_at_wt_mo,age_at_wt_mo_no_dec,age_at_wt_y,change_since_prev_wt_g,days_since_prev_wt,avg_daily_wt_change_g,days_before_death,r_min_dam_age_at_concep_y,age_category,preg_status,expected_gestation_d,concep_date_if_preg,infant_dob_if_preg,days_before_inf_birth_if_preg,pct_preg_remain_if_preg,infant_lit_sz_if_preg
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,4000,2008-01-23,1,1435,205,47.18,47,3.93,120,69,1.74,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,4040,2008-02-01,2,1444,206.29,47.47,47,3.96,40,9,4.44,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,4080,2008-03-19,3,1491,213,49.02,49,4.08,40,47,0.85,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,4100,2008-04-02,4,1505,215,49.48,49,4.12,20,14,1.43,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3650,2008-05-30,5,1563,223.29,51.39,51,4.28,-450,58,-7.76,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3700,2008-09-08,9,1664,237.71,54.71,54,4.56,50,101,0.5,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3760,2008-09-23,9,1679,239.86,55.2,55,4.6,60,15,4,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3660,2008-10-27,10,1713,244.71,56.32,56,4.69,-100,34,-2.94,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3880,2008-12-19,12,1766,252.29,58.06,58,4.84,220,53,4.15,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3940,2009-01-22,1,1800,257.14,59.18,59,4.93,60,34,1.76,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3980,2009-03-27,3,1864,266.29,61.28,61,5.11,40,64,0.63,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6828,N,F,Anastasia,N,209,2004-02-18,2,NA,CB,Duke Lemur Center,1,160,2003-09-11,9,6723,LIVIA II,PCOQ,1998-01-31,5.61,6650,Gordian,PCOQ,1995-12-17,7.74,NA,NA,14.98,NA,14.98,7,NA,3740,2009-05-15,5,1913,273.29,62.89,62,5.24,-240,49,-4.9,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3600,2007-09-24,9,990,141.43,32.55,32,2.71,140,89,1.57,3167,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3640,2007-11-05,11,1032,147.43,33.93,33,2.83,40,42,0.95,3125,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3620,2007-11-12,11,1039,148.43,34.16,34,2.85,-20,7,-2.86,3118,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3600,2007-11-13,11,1040,148.57,34.19,34,2.85,-20,1,-20,3117,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3560,2008-01-23,1,1111,158.71,36.53,36,3.04,-40,71,-0.56,3046,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3400,2008-03-19,3,1167,166.71,38.37,38,3.2,-160,56,-2.86,2990,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3500,2008-04-02,4,1181,168.71,38.83,38,3.24,100,14,7.14,2976,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3700,2008-05-30,5,1239,177,40.73,40,3.39,200,58,3.45,2918,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3920,2008-09-08,9,1340,191.43,44.05,44,3.67,220,101,2.18,2817,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3780,2008-10-03,10,1365,195,44.88,44,3.74,-140,25,-5.6,2792,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3740,2008-10-27,10,1389,198.43,45.67,45,3.81,-40,24,-1.67,2768,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3830,2008-12-19,12,1442,206,47.41,47,3.95,90,53,1.7,2715,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3800,2009-01-22,1,1476,210.86,48.53,48,4.04,-30,34,-0.88,2681,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3940,2009-03-24,3,1537,219.57,50.53,50,4.21,140,61,2.3,2620,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4000,2009-05-22,5,1596,228,52.47,52,4.37,60,59,1.02,2561,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3980,2009-06-19,6,1624,232,53.39,53,4.45,-20,28,-0.71,2533,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4020,2009-07-21,7,1656,236.57,54.44,54,4.54,40,32,1.25,2501,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3960,2009-08-28,8,1694,242,55.69,55,4.64,-60,38,-1.58,2463,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,3840,2009-09-24,9,1721,245.86,56.58,56,4.72,-120,27,-4.44,2436,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4020,2009-10-28,10,1755,250.71,57.7,57,4.81,180,34,5.29,2402,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4015,2009-11-24,11,1782,254.57,58.59,58,4.88,-5,27,-0.19,2375,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4180,2009-12-23,12,1811,258.71,59.54,59,4.96,165,29,5.69,2346,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4120,2010-01-28,1,1847,263.86,60.72,60,5.06,-60,36,-1.67,2310,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6843,N,M,Lucius Verus,N,212,2005-01-07,1,NA,CB,Duke Lemur Center,1,160,2004-07-31,7,6744,Rupillia,PCOQ,1999-02-16,5.46,6610,NERO,PCOQ,1994-12-04,9.66,2016-05-26,11.39,NA,NA,11.39,2,NA,4230,2010-03-04,3,1882,268.86,61.87,61,5.16,110,35,3.14,2275,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6850,N,F,Honoria,N,215,2005-02-21,2,NA,CB,Duke Lemur Center,1,160,2004-09-14,9,6538,Drusilla,PCOQ,1993-04-06,11.45,6518,Julian,PCOQ,1993-03-04,11.54,2007-11-01,2.69,NA,NA,2.69,NA,NA,2760,2007-10-22,10,973,139,31.99,31,2.67,-220,11,-20,10,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3800,2009-09-18,9,990,141.43,32.55,32,2.71,340,172,1.98,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3570,2009-11-21,11,1054,150.57,34.65,34,2.89,-230,64,-3.59,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3300,2010-01-01,1,1095,156.43,36,36,3,-270,41,-6.59,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3680,2010-04-27,4,1211,173,39.81,39,3.32,380,116,3.28,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3500,2010-07-06,7,1281,183,42.12,42,3.51,-180,70,-2.57,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3500,2010-08-03,8,1309,187,43.04,43,3.59,0,28,0,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3640,2010-09-03,9,1340,191.43,44.05,44,3.67,140,31,4.52,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3900,2010-10-04,10,1371,195.86,45.07,45,3.76,260,31,8.39,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3800,2010-10-29,10,1396,199.43,45.9,45,3.82,-100,25,-4,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3820,2010-12-10,12,1438,205.43,47.28,47,3.94,20,42,0.48,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3780,2011-02-06,2,1496,213.71,49.18,49,4.1,-40,58,-0.69,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3740,2011-03-08,3,1526,218,50.17,50,4.18,-40,30,-1.33,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3640,2011-05-02,5,1581,225.86,51.98,51,4.33,-100,55,-1.82,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3700,2011-05-15,5,1594,227.71,52.41,52,4.37,60,13,4.62,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3720,2011-06-19,6,1629,232.71,53.56,53,4.46,20,35,0.57,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3840,2011-07-25,7,1665,237.86,54.74,54,4.56,120,36,3.33,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3700,2011-08-10,8,1681,240.14,55.27,55,4.61,-140,16,-8.75,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3800,2011-09-06,9,1708,244,56.15,56,4.68,100,27,3.7,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3980,2011-10-11,10,1743,249,57.3,57,4.78,180,35,5.14,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3885,2011-11-28,11,1791,255.86,58.88,58,4.91,-95,48,-1.98,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3840,2012-01-16,1,1840,262.86,60.49,60,5.04,-45,49,-0.92,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3840,2012-01-18,1,1842,263.14,60.56,60,5.05,0,2,0,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3880,2012-02-22,2,1877,268.14,61.71,61,5.14,40,35,1.14,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3850,2012-03-06,3,1890,270,62.14,62,5.18,-30,13,-2.31,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6882,N,M,Charlemagne,Y,223,2007-01-02,1,NA,CB,Duke Lemur Center,1,160,2006-07-26,7,6743,Pia,PCOQ,1999-02-15,7.45,6583,Jovian,PCOQ,1994-04-10,12.3,NA,NA,12.1,NA,12.1,3,NA,3850,2012-03-09,3,1893,270.43,62.24,62,5.19,0,3,0,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6884,N,F,Irene,N,225,2007-01-27,1,NA,CB,Duke Lemur Center,1,160,2006-08-20,8,6744,Rupillia,PCOQ,1999-02-16,7.51,6610,NERO,PCOQ,1994-12-04,11.72,NA,NA,12.04,NA,12.04,3,NA,3320,2009-09-24,9,971,138.71,31.92,31,2.66,-80,27,-2.96,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6884,N,F,Irene,N,225,2007-01-27,1,NA,CB,Duke Lemur Center,1,160,2006-08-20,8,6744,Rupillia,PCOQ,1999-02-16,7.51,6610,NERO,PCOQ,1994-12-04,11.72,NA,NA,12.04,NA,12.04,3,NA,3565,2009-10-28,10,1005,143.57,33.04,33,2.75,245,34,7.21,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6884,N,F,Irene,N,225,2007-01-27,1,NA,CB,Duke Lemur Center,1,160,2006-08-20,8,6744,Rupillia,PCOQ,1999-02-16,7.51,6610,NERO,PCOQ,1994-12-04,11.72,NA,NA,12.04,NA,12.04,3,NA,3635,2009-11-25,11,1033,147.57,33.96,33,2.83,70,28,2.5,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
